"","CD_REF","LB_NOM","FAMILLE","FR"
"5111",123154,"Setaria verticillata","Poaceae","P"
"5112",123164,"Sherardia arvensis","Rubiaceae","P"
"5113",788813,"Shibataea kumasaca","Poaceae","M"
"5114",123176,"Sibbaldia procumbens","Rosaceae","P"
"5115",123179,"Sibthorpia europaea","Plantaginaceae","P"
"5116",721757,"Sicyos angulatus","Cucurbitaceae","I"
"5117",123231,"Sideritis endressii","Lamiaceae","P"
"5118",123237,"Sideritis fruticulosa","Lamiaceae","P"
"5119",123249,"Sideritis hirsuta","Lamiaceae","P"
"5120",123258,"Sideritis hyssopifolia","Lamiaceae","P"
"5121",123278,"Sideritis littoralis","Lamiaceae","E"
"5122",123293,"Sideritis montana","Lamiaceae","P"
"5123",621123,"Sideritis provincialis","Lamiaceae","P"
"5124",123325,"Sideritis romana","Lamiaceae","P"
"5125",621124,"Sideritis vulgaris","Lamiaceae","P"
"5126",123360,"Sigesbeckia serrata","Asteraceae","I"
"5127",123367,"Silaum silaus","Apiaceae","P"
"5128",123374,"Silene acaulis","Caryophyllaceae","P"
"5129",123392,"Silene apetala","Caryophyllaceae","M"
"5130",123401,"Silene baccifera","Caryophyllaceae","P"
"5131",123407,"Silene bellidifolia","Caryophyllaceae","I"
"5132",123416,"Silene borderei","Caryophyllaceae","S"
"5133",123425,"Silene campanula","Caryophyllaceae","P"
"5134",123438,"Silene ciliata","Caryophyllaceae","P"
"5135",123445,"Silene colorata","Caryophyllaceae","M"
"5136",123448,"Silene conica","Caryophyllaceae","P"
"5137",123449,"Silene conoidea","Caryophyllaceae","M"
"5138",123450,"Silene cordifolia","Caryophyllaceae","P"
"5139",123458,"Silene cretica","Caryophyllaceae","M"
"5140",123470,"Silene dichotoma","Caryophyllaceae","I"
"5141",123471,"Silene dioica","Caryophyllaceae","P"
"5142",123472,"Silene disticha","Caryophyllaceae","I"
"5143",123484,"Silene fuscata","Caryophyllaceae","M"
"5144",123485,"Silene gallica","Caryophyllaceae","P"
"5145",123507,"Silene inaperta","Caryophyllaceae","P"
"5146",123512,"Silene italica","Caryophyllaceae","P"
"5147",123522,"Silene latifolia","Caryophyllaceae","P"
"5148",123555,"Silene muscipula","Caryophyllaceae","P"
"5149",123557,"Silene mutabilis","Caryophyllaceae","P"
"5150",123560,"Silene nemoralis","Caryophyllaceae","P"
"5151",123561,"Silene nicaeensis","Caryophyllaceae","P"
"5152",123562,"Silene noctiflora","Caryophyllaceae","P"
"5153",123563,"Silene nocturna","Caryophyllaceae","P"
"5154",123564,"Silene nodulosa","Caryophyllaceae","P"
"5155",123568,"Silene nutans","Caryophyllaceae","P"
"5156",123577,"Silene otites","Caryophyllaceae","P"
"5157",123580,"Silene paradoxa","Caryophyllaceae","P"
"5158",123588,"Silene pendula","Caryophyllaceae","M"
"5159",161281,"Silene petrarchae","Caryophyllaceae","E"
"5160",123597,"Silene portensis","Caryophyllaceae","P"
"5161",123616,"Silene requienii","Caryophyllaceae","E"
"5162",123628,"Silene saxifraga","Caryophyllaceae","P"
"5163",123632,"Silene sedoides","Caryophyllaceae","P"
"5164",123636,"Silene sericea","Caryophyllaceae","X"
"5165",123650,"Silene succulenta","Caryophyllaceae","P"
"5166",123669,"Silene vallesia","Caryophyllaceae","P"
"5167",123672,"Silene velutina","Caryophyllaceae","S"
"5168",123679,"Silene viridiflora","Caryophyllaceae","P"
"5169",123683,"Silene vulgaris","Caryophyllaceae","P"
"5170",123705,"Silybum marianum","Asteraceae","P"
"5171",123708,"Simethis mattiazzii","Asphodelaceae","P"
"5172",123711,"Sinapis alba","Brassicaceae","P"
"5173",123713,"Sinapis arvensis","Brassicaceae","P"
"5174",123751,"Sinapis pubescens","Brassicaceae","P"
"5175",123773,"Sison amomum","Apiaceae","P"
"5176",123785,"Sison segetum","Apiaceae","P"
"5177",123789,"Sisymbrella aspera","Brassicaceae","P"
"5178",123799,"Sisymbrium altissimum","Brassicaceae","I"
"5179",123804,"Sisymbrium austriacum","Brassicaceae","P"
"5180",123824,"Sisymbrium erysimoides","Brassicaceae","I"
"5181",123841,"Sisymbrium irio","Brassicaceae","P"
"5182",123849,"Sisymbrium loeselii","Brassicaceae","I"
"5183",123863,"Sisymbrium officinale","Brassicaceae","P"
"5184",123864,"Sisymbrium orientale","Brassicaceae","P"
"5185",123872,"Sisymbrium polyceratium","Brassicaceae","P"
"5186",123888,"Sisymbrium runcinatum","Brassicaceae","P"
"5187",123899,"Sisymbrium strictissimum","Brassicaceae","P"
"5188",123922,"Sisymbrium volgense","Brassicaceae","M"
"5189",123926,"Sisyrinchium angustifolium","Iridaceae","I"
"5190",123933,"Sisyrinchium montanum","Iridaceae","I"
"5191",123934,"Sisyrinchium rosulatum","Iridaceae","I"
"5192",123960,"Sium latifolium","Apiaceae","P"
"5193",123977,"Sium sisarum","Apiaceae","M"
"5194",123987,"Smilax aspera","Smilacaceae","P"
"5195",124003,"Smyrnium olusatrum","Apiaceae","P"
"5196",124004,"Smyrnium perfoliatum","Apiaceae","C"
"5197",124020,"Solanum bonariense","Solanaceae","I"
"5198",124025,"Solanum chenopodioides","Solanaceae","I"
"5199",124034,"Solanum dulcamara","Solanaceae","P"
"5200",124036,"Solanum elaeagnifolium","Solanaceae","I"
"5201",124064,"Solanum laciniatum","Solanaceae","I"
"5202",124066,"Solanum linnaeanum","Solanaceae","I"
"5203",124070,"Solanum lycopersicum","Solanaceae","I"
"5204",124080,"Solanum nigrum","Solanaceae","P"
"5205",124081,"Solanum nitidibaccatum","Solanaceae","I"
"5206",124093,"Solanum pseudocapsicum","Solanaceae","M"
"5207",124098,"Solanum rostratum","Solanaceae","I"
"5208",124106,"Solanum sarrachoides","Solanaceae","I"
"5209",124125,"Solanum tuberosum","Solanaceae","M"
"5210",124132,"Solanum villosum","Solanaceae","P"
"5211",124139,"Soldanella alpina","Primulaceae","P"
"5212",124144,"Soldanella villosa","Primulaceae","S"
"5213",124147,"Soleirolia soleirolii","Urticaceae","P"
"5214",717556,"Solenopsis corsica","Campanulaceae","P"
"5215",124150,"Solenopsis laurentia","Campanulaceae","P"
"5216",124164,"Solidago canadensis","Asteraceae","J"
"5217",124168,"Solidago gigantea","Asteraceae","J"
"5218",124205,"Solidago virgaurea","Asteraceae","P"
"5219",124214,"Soliva sessilis","Asteraceae","I"
"5220",124231,"Sonchus aquatilis","Asteraceae","P"
"5221",124232,"Sonchus arvensis","Asteraceae","P"
"5222",124233,"Sonchus asper","Asteraceae","P"
"5223",611481,"Sonchus bulbosus","Asteraceae","P"
"5224",124256,"Sonchus maritimus","Asteraceae","P"
"5225",124261,"Sonchus oleraceus","Asteraceae","P"
"5226",124264,"Sonchus palustris","Asteraceae","P"
"5227",124278,"Sonchus tenerrimus","Asteraceae","P"
"5228",125244,"Styphnolobium japonicum","Fabaceae","P"
"5229",124300,"Sorbaria sorbifolia","Rosaceae","I"
"5230",124302,"Sorbaria tomentosa","Rosaceae","I"
"5231",83732,"Aria edulis","Rosaceae","P"
"5232",124308,"Sorbus aucuparia","Rosaceae","P"
"5233",975508,"Chamaemespilus alpina","Rosaceae","P"
"5234",92488,"Cormus domestica","Rosaceae","P"
"5235",975572,"Borkhausenia intermedia","Rosaceae","P"
"5236",975602,"Karpatiosorbus latifolia","Rosaceae","P"
"5237",975550,"Hedlundia legrei","Rosaceae","P"
"5238",975567,"Hedlundia mougeotii","Rosaceae","P"
"5239",975604,"Karpatiosorbus remensis","Rosaceae","P"
"5240",975515,"Torminalis glaberrima","Rosaceae","P"
"5241",124369,"Sorghum bicolor","Poaceae","M"
"5242",124378,"Sorghum halepense","Poaceae","I"
"5243",124405,"Sparganium angustifolium","Typhaceae","P"
"5244",124407,"Sparganium emersum","Typhaceae","P"
"5245",124408,"Sparganium erectum","Typhaceae","P"
"5246",124409,"Sparganium microcarpum","Typhaceae","P"
"5247",124412,"Sparganium natans","Typhaceae","P"
"5248",124414,"Sparganium neglectum","Typhaceae","P"
"5249",124415,"Sparganium oocarpum","Typhaceae","P"
"5250",1015861,"Sporobolus alterniflorus","Poaceae","J"
"5251",1015862,"Sporobolus anglicus","Poaceae","P"
"5252",1015863,"Sporobolus maritimus","Poaceae","P"
"5253",1015865,"Sporobolus pumilus","Poaceae","I"
"5254",1015867,"Sporobolus michauxianus","Poaceae","M"
"5255",124453,"Spartium junceum","Fabaceae","P"
"5256",124499,"Spergula arvensis","Caryophyllaceae","P"
"5257",124545,"Spergularia bocconei","Caryophyllaceae","P"
"5258",124555,"Spergularia diandra","Caryophyllaceae","P"
"5259",124590,"Spergularia kurkae","Caryophyllaceae","P"
"5260",124560,"Spergularia heldreichii","Caryophyllaceae","P"
"5261",124567,"Spergularia macrorrhiza","Caryophyllaceae","P"
"5262",124569,"Spergularia marina","Caryophyllaceae","P"
"5263",124572,"Spergularia media","Caryophyllaceae","P"
"5264",124517,"Spergula morisonii","Caryophyllaceae","P"
"5265",124574,"Spergularia nicaeensis","Caryophyllaceae","P"
"5266",124519,"Spergula pentandra","Caryophyllaceae","P"
"5267",124578,"Spergularia rubra","Caryophyllaceae","P"
"5268",124580,"Spergularia rupicola","Caryophyllaceae","P"
"5269",124583,"Spergularia segetalis","Caryophyllaceae","P"
"5270",124587,"Spergularia tangerina","Caryophyllaceae","P"
"5271",124599,"Sphenopus divaricatus","Poaceae","P"
"5272",124617,"Spinacia oleracea","Amaranthaceae","M"
"5273",124619,"Spiraea alba","Rosaceae","I"
"5274",124629,"Spiraea chamaedryfolia","Rosaceae","M"
"5275",124635,"Spiraea douglasii","Rosaceae","I"
"5276",159853,"Spiraea hypericifolia","Rosaceae","P"
"5277",124646,"Spiraea japonica","Rosaceae","I"
"5278",124668,"Spiraea salicifolia","Rosaceae","M"
"5279",124699,"Spiranthes aestivalis","Orchidaceae","P"
"5280",124701,"Spiranthes spiralis","Orchidaceae","P"
"5281",717568,"Spirobassia hirsuta","Amaranthaceae","P"
"5282",124707,"Spirodela polyrhiza","Araceae","P"
"5283",611571,"Sporobolus cryptandrus","Poaceae","I"
"5284",124719,"Sporobolus indicus","Poaceae","J"
"5285",124725,"Sporobolus neglectus","Poaceae","I"
"5286",124728,"Sporobolus pungens","Poaceae","P"
"5287",124730,"Sporobolus vaginiflorus","Poaceae","I"
"5288",124736,"Stachys affinis","Lamiaceae","M"
"5289",124740,"Stachys alpina","Lamiaceae","P"
"5290",124741,"Stachys annua","Lamiaceae","P"
"5291",124744,"Stachys arvensis","Lamiaceae","P"
"5292",124753,"Stachys brachyclada","Lamiaceae","P"
"5293",124756,"Stachys byzantina","Lamiaceae","I"
"5294",124761,"Stachys corsica","Lamiaceae","S"
"5295",124771,"Stachys germanica","Lamiaceae","P"
"5296",124773,"Stachys glutinosa","Lamiaceae","P"
"5297",124775,"Stachys heraclea","Lamiaceae","P"
"5298",124785,"Stachys maritima","Lamiaceae","P"
"5299",124786,"Stachys marrubiifolia","Lamiaceae","P"
"5300",124796,"Stachys ocymastrum","Lamiaceae","P"
"5301",124798,"Stachys palustris","Lamiaceae","P"
"5302",124805,"Stachys recta","Lamiaceae","P"
"5303",124807,"Stachys salisii","Lamiaceae","S"
"5304",124814,"Stachys sylvatica","Lamiaceae","P"
"5305",124842,"Staehelina dubia","Asteraceae","P"
"5306",124848,"Staphisagria macrosperma","Ranunculaceae","P"
"5307",717569,"Staphisagria picta","Ranunculaceae","P"
"5308",124845,"Staphylea pinnata","Staphyleaceae","I"
"5309",959293,"Leptogramma pozoi","Thelypteridaceae","P"
"5310",124967,"Stellaria alsine","Caryophyllaceae","P"
"5311",125000,"Stellaria graminea","Caryophyllaceae","P"
"5312",999933,"Rabelera holostea","Caryophyllaceae","P"
"5313",125014,"Stellaria media","Caryophyllaceae","P"
"5314",125019,"Stellaria neglecta","Caryophyllaceae","P"
"5315",125021,"Stellaria nemorum","Caryophyllaceae","P"
"5316",125023,"Stellaria pallida","Caryophyllaceae","P"
"5317",125024,"Stellaria palustris","Caryophyllaceae","P"
"5318",125107,"Stenotaphrum secundatum","Poaceae","I"
"5319",125120,"Sternbergia colchiciflora","Amaryllidaceae","P"
"5320",125123,"Sternbergia lutea","Amaryllidaceae","I"
"5321",611592,"Sternbergia sicula","Amaryllidaceae","I"
"5322",125135,"Stipa capillata","Poaceae","P"
"5323",125142,"Stipa eriocaulis","Poaceae","P"
"5324",125146,"Stipa gallica","Poaceae","P"
"5325",969360,"Stipa atlantica","Poaceae","P"
"5326",125167,"Stipa offneri","Poaceae","P"
"5327",125173,"Stipa pennata","Poaceae","P"
"5328",888838,"Stipellula capensis","Poaceae","P"
"5329",888839,"Stipellula parviflora","Poaceae","P"
"5330",611359,"Stoibrax dichotomum","Apiaceae","M"
"5331",125219,"Stratiotes aloides","Hydrocharitaceae","P"
"5332",125226,"Streptopus amplexifolius","Liliaceae","P"
"5333",717572,"Stuckenia filiformis","Potamogetonaceae","P"
"5334",717574,"Stuckenia pectinata","Potamogetonaceae","P"
"5335",125247,"Styrax officinalis","Styracaceae","I"
"5336",125259,"Suaeda maritima","Amaranthaceae","P"
"5337",125262,"Suaeda splendens","Amaranthaceae","P"
"5338",1021698,"Suaeda vera","Amaranthaceae","P"
"5339",125264,"Subularia aquatica","Brassicaceae","P"
"5340",125295,"Succisa pratensis","Caprifoliaceae","P"
"5341",125310,"Succisella inflexa","Caprifoliaceae","W"
"5342",125312,"Succowia balearica","Brassicaceae","P"
"5343",125319,"Swertia perennis","Gentianaceae","P"
"5344",125324,"Symphoricarpos albus","Caprifoliaceae","I"
"5345",125330,"Symphyotrichum lanceolatum","Asteraceae","J"
"5346",125331,"Symphyotrichum novae-angliae","Asteraceae","I"
"5347",448412,"Symphyotrichum novi-belgii","Asteraceae","M"
"5348",717577,"Symphyotrichum pilosum","Asteraceae","I"
"5349",125333,"Symphyotrichum squamatum","Asteraceae","I"
"5350",125341,"Symphytum asperum","Boraginaceae","M"
"5351",125343,"Symphytum bulbosum","Boraginaceae","P"
"5352",160311,"Symphytum caucasicum","Boraginaceae","I"
"5353",611413,"Symphytum grandiflorum","Boraginaceae","I"
"5354",125355,"Symphytum officinale","Boraginaceae","P"
"5355",125356,"Symphytum orientale","Boraginaceae","I"
"5356",125364,"Symphytum tuberosum","Boraginaceae","P"
"5357",125391,"Syringa vulgaris","Oleaceae","I"
"5358",125397,"Taeniatherum caput-medusae","Poaceae","P"
"5359",125404,"Tagetes minuta","Asteraceae","I"
"5360",125405,"Tagetes patula","Asteraceae","M"
"5361",125412,"Tamarix africana","Tamaricaceae","P"
"5362",125426,"Tamarix gallica","Tamaricaceae","I"
"5363",125437,"Tamarix parviflora","Tamaricaceae","I"
"5364",125439,"Tamarix ramosissima","Tamaricaceae","M"
"5365",125456,"Tanacetum audibertii","Asteraceae","S"
"5366",125457,"Tanacetum balsamita","Asteraceae","M"
"5367",125459,"Tanacetum cinerariifolium","Asteraceae","I"
"5368",125460,"Tanacetum corymbosum","Asteraceae","P"
"5369",125464,"Tanacetum macrophyllum","Asteraceae","I"
"5370",125469,"Tanacetum parthenium","Asteraceae","I"
"5371",125474,"Tanacetum vulgare","Asteraceae","I"
"5372",125481,"Taraxacum adamii","Asteraceae","P"
"5373",717879,"Taraxacum aemulans","Asteraceae","E"
"5374",125484,"Taraxacum aequilobiforme","Asteraceae","P"
"5375",125486,"Taraxacum aestivum","Asteraceae","P"
"5376",125488,"Taraxacum aginnense","Asteraceae","P"
"5377",125491,"Taraxacum alatum","Asteraceae","P"
"5378",125492,"Taraxacum albulense","Asteraceae","P"
"5379",717579,"Taraxacum alienum","Asteraceae","P"
"5380",717580,"Taraxacum amansii","Asteraceae","P"
"5381",125499,"Taraxacum anglicum","Asteraceae","P"
"5382",125502,"Taraxacum aquilonare","Asteraceae","P"
"5383",125503,"Taraxacum aquitanum","Asteraceae","E"
"5384",717582,"Taraxacum aragonicum","Asteraceae","P"
"5385",125505,"Taraxacum argillicola","Asteraceae","P"
"5386",717583,"Taraxacum atactum","Asteraceae","P"
"5387",717880,"Taraxacum atrolivaceum","Asteraceae","E"
"5388",125512,"Taraxacum austrinum","Asteraceae","P"
"5389",125514,"Taraxacum autumnale","Asteraceae","P"
"5390",125515,"Taraxacum autumnaliforme","Asteraceae","P"
"5391",125517,"Taraxacum balticiforme","Asteraceae","W"
"5392",125519,"Taraxacum besarabicum","Asteraceae","P"
"5393",125521,"Taraxacum binilobatum","Asteraceae","P"
"5394",717586,"Taraxacum boekmanii","Asteraceae","P"
"5395",125526,"Taraxacum bracteatum","Asteraceae","P"
"5396",125527,"Taraxacum braun-blanquetii","Asteraceae","P"
"5397",717589,"Taraxacum caespitosum","Asteraceae","P"
"5398",125538,"Taraxacum castaneum","Asteraceae","E"
"5399",125544,"Taraxacum ciliare","Asteraceae","P"
"5400",125545,"Taraxacum ciliatum","Asteraceae","P"
"5401",125546,"Taraxacum cinereum","Asteraceae","P"
"5402",717592,"Taraxacum circinatum","Asteraceae","P"
"5403",717594,"Taraxacum clemens","Asteraceae","P"
"5404",717881,"Taraxacum cognoscibile","Asteraceae","P"
"5405",125558,"Taraxacum cucullatiforme","Asteraceae","E"
"5406",125559,"Taraxacum cucullatum","Asteraceae","P"
"5407",717597,"Taraxacum curvatum","Asteraceae","P"
"5408",717598,"Taraxacum cyrtum","Asteraceae","P"
"5409",125564,"Taraxacum debrayi","Asteraceae","P"
"5410",788830,"Taraxacum decrepitum","Asteraceae","P"
"5411",125566,"Taraxacum delanghei","Asteraceae","P"
"5412",717599,"Taraxacum drucei","Asteraceae","P"
"5413",125577,"Taraxacum dunense","Asteraceae","P"
"5414",717600,"Taraxacum duplidentifrons","Asteraceae","P"
"5415",125583,"Taraxacum eminens","Asteraceae","P"
"5416",125585,"Taraxacum erythrospermum","Asteraceae","P"
"5417",717603,"Taraxacum ferale","Asteraceae","E"
"5418",125595,"Taraxacum fimbriatum","Asteraceae","P"
"5419",125597,"Taraxacum flandricum","Asteraceae","P"
"5420",611674,"Taraxacum flos-lacus","Asteraceae","P"
"5421",125598,"Taraxacum fontanicola","Asteraceae","P"
"5422",125599,"Taraxacum fontanosquameum","Asteraceae","P"
"5423",717882,"Taraxacum frugale","Asteraceae","P"
"5424",125601,"Taraxacum fulviforme","Asteraceae","P"
"5425",717607,"Taraxacum gaditanum","Asteraceae","P"
"5426",125603,"Taraxacum gallicum","Asteraceae","P"
"5427",125606,"Taraxacum gelertii","Asteraceae","P"
"5428",125607,"Taraxacum gelricum","Asteraceae","P"
"5429",125610,"Taraxacum glandiforme","Asteraceae","P"
"5430",125620,"Taraxacum hamatiforme","Asteraceae","P"
"5431",125622,"Taraxacum hamatulum","Asteraceae","P"
"5432",125623,"Taraxacum hamatum","Asteraceae","P"
"5433",125624,"Taraxacum hamiferum","Asteraceae","P"
"5434",125628,"Taraxacum helveticum","Asteraceae","P"
"5435",717608,"Taraxacum herae","Asteraceae","P"
"5436",125632,"Taraxacum hollandicum","Asteraceae","P"
"5437",611680,"Taraxacum hygrophilum","Asteraceae","P"
"5438",125635,"Taraxacum infradentatum","Asteraceae","P"
"5439",125636,"Taraxacum invocatum","Asteraceae","P"
"5440",717613,"Taraxacum irrigatum","Asteraceae","P"
"5441",611672,"Taraxacum lacistophylloides","Asteraceae","P"
"5442",125640,"Taraxacum lacistophyllum","Asteraceae","P"
"5443",125644,"Taraxacum lambinonii","Asteraceae","P"
"5444",611683,"Taraxacum lamprophyllum","Asteraceae","P"
"5445",125648,"Taraxacum leucospermum","Asteraceae","P"
"5446",125653,"Taraxacum litardierei","Asteraceae","P"
"5447",125654,"Taraxacum maculatum","Asteraceae","P"
"5448",717620,"Taraxacum madidum","Asteraceae","P"
"5449",125656,"Taraxacum marklundii","Asteraceae","P"
"5450",125657,"Taraxacum marmottae","Asteraceae","P"
"5451",125659,"Taraxacum mattmarkense","Asteraceae","P"
"5452",125660,"Taraxacum mediterraneum","Asteraceae","P"
"5453",125664,"Taraxacum minimum","Asteraceae","P"
"5454",717624,"Taraxacum morulum","Asteraceae","P"
"5455",611673,"Taraxacum multidentatum","Asteraceae","P"
"5456",717625,"Taraxacum multidenticulatum","Asteraceae","P"
"5457",125667,"Taraxacum multilepis","Asteraceae","P"
"5458",125670,"Taraxacum navarrense","Asteraceae","P"
"5459",125673,"Taraxacum nitidiorum","Asteraceae","P"
"5460",125674,"Taraxacum nordstedtii","Asteraceae","P"
"5461",125676,"Taraxacum obovatum","Asteraceae","P"
"5462",611677,"Taraxacum ochrocarpum","Asteraceae","P"
"5463",717628,"Taraxacum ochrospermum","Asteraceae","P"
"5464",717629,"Taraxacum odiosum","Asteraceae","E"
"5465",717630,"Taraxacum officinale","Asteraceae","P"
"5466",611682,"Taraxacum ooststroomii","Asteraceae","P"
"5467",717633,"Taraxacum ostenfeldii","Asteraceae","P"
"5468",125680,"Taraxacum oxoniense","Asteraceae","P"
"5469",125686,"Taraxacum palustre","Asteraceae","P"
"5470",125687,"Taraxacum panalpinum","Asteraceae","P"
"5471",717637,"Taraxacum parnassicum","Asteraceae","P"
"5472",125692,"Taraxacum perfissum","Asteraceae","P"
"5473",125696,"Taraxacum pinnatifidum","Asteraceae","P"
"5474",717883,"Taraxacum pomposum","Asteraceae","E"
"5475",717641,"Taraxacum prionum","Asteraceae","P"
"5476",125707,"Taraxacum pseudocastaneum","Asteraceae","P"
"5477",125708,"Taraxacum pseudodunense","Asteraceae","P"
"5478",717643,"Taraxacum pseudohamatum","Asteraceae","P"
"5479",717644,"Taraxacum pseudohoppeanum","Asteraceae","P"
"5480",717645,"Taraxacum pseudomarklundii","Asteraceae","P"
